key,seed_index,deep_rm_mean_slowdown,comparator_mean_slowdown,delta
deeprm:p1_lag:SourceTetris:1,11,19.01145313020313,34.38388653013652,15.372433399933392
deeprm:p1_lag:SourceTetris:1,12,34.02431393606393,68.8751128038628,34.85079886779887
deeprm:p1_lag:SourceTetris:1,13,48.947408674658675,75.72259357309358,26.7751848984349
deeprm:p1_lag:SourceTetris:1,14,32.758035880785876,61.4965974025974,28.738561521811526
deeprm:p1_lag:SourceTetris:1,15,39.30329112554113,64.47843972693973,25.175148601398597
deeprm:p1_lag:SourceTetris:1,16,39.002933649683655,67.98951223776223,28.986578588078572
deeprm:p1_lag:SourceTetris:1,17,19.110756826506826,41.70261213786214,22.591855311355314
deeprm:p1_lag:SourceTetris:1,18,61.32777247752247,89.43103063603063,28.103258158508154
deeprm:p1_lag:SourceTetris:1,19,35.27173060273061,56.92655244755244,21.654821844821832
deeprm:p1_lag:SourceTetris:1,20,53.934428904428906,72.56448468198468,18.630055777555775
deeprm:p1_lag:SourceTetris:1,21,29.858142107892103,54.71754961704962,24.859407509157517
deeprm:p1_lag:SourceTetris:1,22,55.83085972360972,84.83897535797536,29.008115634365637
deeprm:p1_lag:SourceTetris:1,23,41.7567649017649,65.57050949050948,23.813744588744576
deeprm:p1_lag:SourceTetris:1,24,40.45503921078921,65.08502555777555,24.629986346986342
deeprm:p1_lag:SourceTetris:1,25,21.701820346320346,51.95938045288045,30.257560106560106
deeprm:p1_lag:SourceTetris:1,26,13.586071345321347,33.74941833166834,20.16334698634699
deeprm:p1_lag:SourceTetris:1,27,38.69052497502497,77.70437887112887,39.013853896103896
deeprm:p1_lag:SourceTetris:1,28,37.742381618381614,77.8840173160173,40.14163569763569
deeprm:p1_lag:SourceTetris:1,29,36.38375857475857,61.316816017316015,24.93305744255744
deeprm:p1_lag:SJF:1,0,45.68250299700299,66.6575477022977,20.975044705294714
deeprm:p1_lag:SJF:1,1,42.15386172161172,69.63036879786881,27.476507076257093
deeprm:p1_lag:SJF:1,2,44.799757575757575,76.30063086913087,31.500873293373296
deeprm:p1_lag:SJF:1,3,47.641150349650346,69.74493747918747,22.103787129537125
deeprm:p1_lag:SJF:1,4,30.055627455877456,62.61740018315018,32.561772727272725
deeprm:p1_lag:SJF:1,5,36.267833416583414,61.776707292707286,25.50887387612387
deeprm:p1_lag:SJF:1,6,21.856404761904763,49.643433816183816,27.787029054279053
deeprm:p1_lag:SJF:1,7,40.12014518814519,73.32659507159508,33.20644988344989
deeprm:p1_lag:SJF:1,8,20.128700715950718,50.091775308025305,29.963074592074587
deeprm:p1_lag:SJF:1,9,42.741531385281384,73.75842141192142,31.016890026640034
deeprm:p1_lag:SJF:1,10,23.759876956376957,65.42733591408592,41.66745895770896
deeprm:p1_lag:SJF:1,11,19.01145313020313,50.8624821012321,31.851028971028967
deeprm:p1_lag:SJF:1,12,34.02431393606393,58.034904428904426,24.010590492840493
deeprm:p1_lag:SJF:1,13,48.947408674658675,81.29984282384282,32.35243414918415
deeprm:p1_lag:SJF:1,14,32.758035880785876,60.53173584748584,27.773699966699965
deeprm:p1_lag:SJF:1,15,39.30329112554113,65.43238877788878,26.129097652347646
deeprm:p1_lag:SJF:1,16,39.002933649683655,71.39940809190809,32.39647444222443
deeprm:p1_lag:SJF:1,17,19.110756826506826,55.630503663003665,36.519746836496836
deeprm:p1_lag:SJF:1,18,61.32777247752247,91.3384418081918,30.01066933066933
deeprm:p1_lag:SJF:1,19,35.27173060273061,75.12475133200134,39.85302072927073
deeprm:p1_lag:SJF:1,20,53.934428904428906,85.23558183483183,31.301152930402928
deeprm:p1_lag:SJF:1,21,29.858142107892103,65.2423697968698,35.38422768897769
deeprm:p1_lag:SJF:1,22,55.83085972360972,84.67264760239759,28.84178787878787
deeprm:p1_lag:SJF:1,23,41.7567649017649,73.01726098901099,31.26049608724609
deeprm:p1_lag:SJF:1,24,40.45503921078921,64.30665934065934,23.851620129870128
deeprm:p1_lag:SJF:1,25,21.701820346320346,52.97076898101897,31.268948634698624
deeprm:p1_lag:SJF:1,26,13.586071345321347,45.26959024309024,31.683518897768895
deeprm:p1_lag:SJF:1,27,38.69052497502497,68.72742990342991,30.036904928404937
deeprm:p1_lag:SJF:1,28,37.742381618381614,75.30975707625707,37.56737545787546
deeprm:p1_lag:SJF:1,29,36.38375857475857,79.64265442890442,43.25889585414585
